gene_id	lbd16_T06_A	lbd16_T06_B	lbd16_T09_A	lbd16_T09_B	lbd16_T12_A	lbd16_T12_B	lbd16_T15_A	lbd16_T15_B	lbd16_T18_A	lbd16_T18_B	lbd16_T21_A	lbd16_T21_B
AT5G25620	217.5752407039648	156.22864847229323	344.41291762220374	350.8793711488318	603.1945320058377	484.7105450668474	667.9483958055397	719.0684268640674	969.0792892236088	732.3387676012236	763.1863009627385	815.8804383569886
AT5G25890	3358.3378329835505	3389.7110122858626	2777.667816147903	3253.954493418164	2164.532002937916	2660.5563041524115	1771.959172278888	2094.547865803217	1401.2691732366504	1441.0273968277975	1309.5263097700126	1480.9324048721203
AT5G26930	79.35097013909304	60.8390409916142	80.5121106129827	80.82587140284744	23.95357347315601	35.168272985922684	10.208818276503882	9.945621395077005	3.6523088789834506	11.417308180865401	4.224278418612943	3.9074733637786814
AT5G37020	271.3291237014149	285.41772317053574	262.40984199786953	230.11601034693035	274.3772961470598	270.6427964568833	288.76371696396694	289.41758259674083	259.313930407825	302.55866679293314	329.4937166518096	290.71601826513387
AT5G38005	58.87330042577871	66.84783516362548	71.5663205448735	99.84372349763507	79.48231197910857	81.80446107595058	71.46172793552718	82.54865757913915	105.91695749052006	81.55220129189573	71.81273311642005	88.30889802139819
AT5G39550	198.37742534773258	223.82758290742012	171.4609763054261	155.9463871772586	195.98378296218553	130.73423218679955	214.38518380658152	213.33357892440176	345.75190721043333	257.7049560823905	316.8208813959708	233.66690715396513
AT5G42630	65.27257221118944	96.14070675218045	40.25605530649135	22.82142251374516	9.799189148109276	12.996970451319251	5.833610443716504	10.940183534584705	21.913853273900703	12.232830193784359	15.48902086824746	8.596441400313099
AT5G43170	65.27257221118944	70.60333152113252	89.45790068109189	74.16962316967177	104.52468424649895	122.32442777712237	160.42428720220386	142.22238594960118	213.0513512740346	148.4250063512502	140.80928062043145	135.19857838674238
AT5G43890	403.1541224808759	297.4353115145583	205.75317156651133	122.66514601138023	143.72144083893608	262.9975197208131	245.01163863609315	159.62722339098593	237.40007713392427	151.68709440292605	122.50407413977537	72.67900456628347
AT5G53290	215.01553198980048	265.8891421114991	237.06343680489348	220.60708429953655	175.29660587173262	177.37042027682745	172.09150808963687	176.03749869286298	193.57237058612287	213.66676738476679	139.40118781422714	103.15729680375719
AT5G54510	742.3155271076446	611.3948070021476	624.7143397562917	775.9283654673354	788.2903270256796	795.8733082249024	688.3660323585475	659.8919795633593	589.23916580933	476.26485554467104	398.490264155821	455.61139421659425
AT5G56320	459.46771419249035	545.2980711100236	246.00922687300266	218.7052990900578	96.9030926868584	88.68521013841372	46.66888354973203	40.77704771981572	136.35286481538216	30.989836490920375	35.20232015510786	21.10035616440488
AT5G57090	1412.959210218689	1801.8871523318821	902.0338318676764	758.8122985820265	420.27633457446456	460.2456595114229	315.0149639606912	225.26832459849416	580.7171117583687	177.78379881633268	185.86825041896952	187.5587214613767
AT5G57390	23.037378427478625	21.030779602039473	31.310265238382158	39.93748939905403	56.61753730018693	56.5750478469191	58.33610443716504	60.66829050996973	43.827706547801405	73.39698116270615	66.18036189160279	60.95658447494743
AT5G60200	161.26164899235036	136.7000674132566	138.6597460556924	154.04460196777984	132.83345289659243	171.2541988879713	140.0066506491961	136.25501311255496	196.00724317211186	140.26978622206065	146.4416518452487	156.29893455114725
AT5G60450	166.38106642067896	141.95776231376647	223.6447517027297	243.4285068132817	277.64369252976286	227.8292467348904	240.63643080330579	266.54265338806374	282.44521997472015	286.24822653455396	273.17000440363705	250.85978995459135
AT5G60690	762.7931968209589	887.7993389146664	1000.4375226168776	1123.9550588019492	1161.7483134480665	1076.4549644386768	1069.0091138110492	1207.3984373623484	909.4249108668791	1242.8555476884908	1133.5147089944733	984.6832876722277
AT5G62000	1580.6201309964501	1463.1413808847462	1735.4832732131824	1664.062058293918	2071.984105427995	1985.4783683574176	2119.05899368002	2046.8088831068476	1577.7974357208507	2089.3673970983687	2278.294160438581	1748.9850776273377
AT5G64610	296.92621084305785	325.9770838316119	268.37370204327567	269.102607141245	317.9292479164343	243.11980020703072	268.3460804109592	258.58615627200214	204.52929722307323	296.8500127025004	319.6370670083794	282.9010715375765
AT5G65230	33.27621328413579	18.777481787535244	35.78316027243675	62.75891191279919	60.97273247712439	97.8595422216979	154.59067675848735	205.37708180834017	141.22260998736007	203.8805032297393	232.3353130237119	217.25551902609467
AT5G65510	72.9516983536823	69.1011329781297	74.54825056757657	96.99104568341693	92.54789750992094	79.51087805512954	110.83859843061357	88.51603041618534	122.96106559244284	92.96950947276112	84.48556837225888	115.66121156784897
AT5G67440	127.98543570821458	156.97974774379466	195.31641648705062	186.37495052891882	189.45099019677934	152.90553472140297	153.13227414755823	189.9613686459708	189.92006170713944	225.0840755656322	275.98619001604567	241.4818538815225
