gene_id	lbd29_T06_A	lbd29_T06_B	lbd29_T09_A	lbd29_T09_B	lbd29_T12_A	lbd29_T12_B	lbd29_T15_A	lbd29_T15_B	lbd29_T18_A	lbd29_T18_B	lbd29_T21_A	lbd29_T21_B
AT3G61198	33.32562980112958	24.886519778103715	31.734237555902396	25.907724022461196	19.244787431509963	13.305099359893514	24.586814643276508	15.215805584719297	22.415408091840668	26.717176705080718	26.27261644483104	20.272410420008878
AT3G61830	47.4249347169921	22.972172102864967	65.81915937520496	54.06829361209294	93.01647258563149	77.61307959937884	116.99932485421235	137.74308213535363	176.83266383563193	134.32802732276696	185.55035364161924	179.91764247757877
AT3G62980	1120.2538633148943	927.501448653173	854.4737297459645	894.9429015584966	809.8848044093776	853.7438755931672	743.5391876604655	808.0393597358826	843.0684043431185	687.9673001558285	738.917337510873	769.0845703090868
AT3G63440	15.381059908213652	14.357607564290605	18.80547410720142	15.206707578401138	32.07464571918327	23.28392387981365	32.217205394638185	30.431611169438593	31.132511238667593	34.13861467871425	47.619117306256264	27.24105150188693
AT4G01630	1126.6626382766501	1288.355985435677	497.16972170913755	331.1682983740692	110.65752773118228	62.09046367950307	46.630165702765794	51.253239864317635	0	7.421437973633533	1.64203852780194	19.005384768758322
AT4G03190	786.9975653035985	1002.1610079874843	505.39711663103816	367.7770388405905	144.33590573632472	182.94511619853583	128.86882157855274	139.34474588111357	64.75562337642859	51.95006581543473	49.2611558340582	101.36205210004438
AT4G03270	12.817549923511377	16.27195523952935	9.40273705360071	18.02276453736431	14.433590573632472	2.2175165599822524	8.478211945957417	12.813309966079409	4.981201798186815	6.679294176270179	11.49426969461358	8.869179558753883
AT4G04890	0	0.9571738376193737	0	0	0	0	0	0	0	1.4842875947267065	8.2101926390097	7.602153907503329
AT4G11140	16.66281490056479	4.785869188096869	12.928763448700975	20.27561010453485	20.848519717469127	18.848890759849144	44.086702118978565	35.23660240671837	49.81201798186815	40.81790885498443	39.40892466724656	37.37725671189136
AT4G13260	10.254039938809102	5.743043025716242	14.104105580401065	14.643496186608504	28.867181147264944	8.87006623992901	22.043351059489282	13.614141838959371	18.679506743200555	15.585019744630419	14.77834675021746	18.371871943133044
AT4G14550	548.5911367262869	651.8353834187935	396.0902983829299	424.66138941164655	378.4808194863626	415.78435499667233	295.0417757193181	378.7934758722225	349.9294263226237	309.4739635005183	295.5669350043492	283.180233054499
AT4G14560	20.508079877618204	38.28695350477495	14.104105580401065	23.091667063498022	11.226126001714144	15.522615919875767	11.869496724340383	13.614141838959371	12.453004495467038	10.390013163086946	16.4203852780194	15.204307815006658
