gene_id	Col_T00_A	Col_T00_B	Col_T00_C	Col_T00_E	Col_T06_A	Col_T06_B	Col_T06_C	Col_T06_D	Col_T06_E	Col_T12_A	Col_T12_B	Col_T12_C	Col_T12_D	Col_T12_E	Col_T18_A	Col_T18_B	Col_T18_C	Col_T18_D	Col_T18_E	Col_T24_A	Col_T24_B	Col_T24_D	Col_T24_E	Col_T30_A	Col_T30_B	Col_T30_C	Col_T30_D	Col_T36_A	Col_T36_B	Col_T36_C	Col_T36_D	Col_T36_E	Col_T42_A	Col_T42_B	Col_T42_C	Col_T42_D	Col_T42_E	Col_T48_A	Col_T48_B	Col_T48_C	Col_T48_D	Col_T48_E
AT1G31320	145.4600856410835	261.4680862290478	294.26330148701146	177.2392542980518	63.67425250886813	71.58950728267907	85.99964505055196	133.7577707232349	145.331040112423	134.48465767962725	164.94413321999338	156.57266332850955	227.88164036462953	204.88929711194208	292.37487561094935	349.01305795123534	353.2143819963721	363.34533195219603	341.5661571872807	454.8823307341974	625.4632224502224	564.7303372797676	434.25189193528445	654.5750302901619	449.03050516478703	576.3808905861184	543.0281699042852	540.9856229647285	565.6425798460564	546.7591243457307	579.1108796251499	651.8445034432973	637.5014917380311	691.7796376173676	749.4266503960941	674.1677201688672	708.0642051977208	628.2015924966455	778.3232335550881	766.7977696838968	688.8599058458888	650.2823857562165
AT1G32240	130.2894018625656	115.64934583207884	106.89051549741869	129.13145670286633	138.4222880627568	137.75556704394305	165.38393278952302	83.59860670202181	116.49551628059305	85.84127085933653	82.47206660999669	96.7066449970206	104.03292277515696	117.43654834464972	109.13993644381328	126.30030550169013	88.05898720131161	73.50115493689462	157.64591870182187	126.40565746429752	68.07762965444597	133.26969611321948	166.94781158635124	150.50772805311206	132.01670558036292	180.80873298209605	161.95576997145346	177.90259649064316	144.94002877918916	188.24820728570114	129.04101122082145	176.47746337353746	171.59501816765925	190.16663250070695	182.6333853906448	213.50120967240076	224.3371739240303	216.19349586626444	187.9354482460758	226.29488319758315	230.15272956335957	222.31876436109965
AT1G47870	490.81623989322657	490.7554849222128	514.33200986405	527.9197788734829	456.7935506070974	442.5533177474706	486.2287624011976	415.6045018900513	417.53838508489787	477.84974111697335	489.62363755829614	566.4246349825493	484.4961832100167	510.9739177974653	599.7690085306804	547.6226986638168	600.7579793511703	532.5366697314629	605.4041183479686	522.5360628981877	560.7894742784987	479.77090600759016	552.4284327211286	488.9274716044883	533.2780080680449	481.3077539945937	483.14536420055447	511.87428899353233	508.23126974520875	540.7639585086064	440.6278431930488	522.8017339823002	498.1455375897502	614.1606039436097	638.5870785728063	539.5113555622078	558.2139835531535	534.2814672432683	522.7683312254367	558.4111146530289	564.1938439990689	542.8283163150184
AT1G51190	41.94247868178481	36.20327347786816	5.03014190576088	10.127957388460104	114.42909146521228	60.74261223984891	69.46125177159966	22.691050390548778	31.142365738376363	50.55097061716485	29.51631857620934	45.12976766527628	30.714481962189197	24.986499647797814	10.01283820585443	9.641244694785506	16.633364249136637	5.547256976369405	16.42144986477311	44.50903431841462	19.572318525653216	33.31742402830487	50.64708890821892	38.29486571765573	65.1398218324159	65.36278140667322	83.0193442710812	98.65507623572029	99.76391591294838	106.71395190081147	92.84658124424958	131.5930218218863	160.1553502898153	145.53568813829614	134.77084301240686	163.00507294490347	162.11866084353753	190.49836725920844	191.19983568459324	172.57019869743752	195.78964841327465	211.20282614304466
AT1G51950	747.8254709645888	808.5397743390555	879.0172980317137	740.6068840311451	541.6925539522549	645.3902550483947	732.6508222575869	821.6548772998716	772.7920386930431	833.6141192340015	691.0291054900775	714.7081573113142	723.2765107225198	808.3132636062593	782.002663877231	763.5865798270121	924.6193656137718	845.9566888963343	790.4191201577457	717.4856332128437	846.7155188271718	694.6682909901566	588.068976767653	728.4930269079625	650.5296873663935	663.3897879131833	627.4084870322692	656.6223106836466	660.7006506687713	643.8808109071433	651.4997395782937	619.7113236960924	611.502246561113	539.4522840326176	612.1367262058853	571.4036524427323	528.4192026413683	583.899646622411	462.1439930815412	590.971529501602	507.45480303032406	446.49018509187516
AT1G52150	1420.6899162000302	1215.8266009650724	1226.0970895292144	1388.7961568925916	1126.7574248308404	1492.5327578934302	1337.9560162672412	1305.3325303615693	852.3780844688937	1115.936521171375	1092.1037873197456	1208.3725546294384	1251.3674425240308	1089.4113846439848	1220.564977293655	1048.9674227926632	843.40941075034	1037.3370545810787	1182.3443902636639	1300.553982784075	725.0267558198495	1309.3747643123816	1214.5922247433982	1028.6179047416829	1205.520969378577	1118.8070895324065	1231.6804354971882	1255.8306015907674	1295.0485688322356	1147.4747412255795	1117.3063166680881	1237.3824455034735	1185.565580067464	1257.4283455148786	919.464629897729	1202.1624129686631	1169.0069922447517	1187.292149429485	1212.020421815263	823.7784956688998	1128.3876879981378	1000.4344396249485
AT1G53700	67.82188042160949	55.31055670229858	28.92331595812506	65.83172302499068	129.1941355252397	88.94453935120733	110.80723496898041	117.03804938283054	115.34209532731985	29.56754885154925	26.91193752536734	16.578281999489246	16.84342559216827	19.98919971823825	10.01283820585443	4.820622347392753	9.784331911256846	5.547256976369405	2.1895266486364147	9.791987550051216	0.8509703706805747	3.3317424028304874	3.7516362154236234	4.452891362518108	2.6055928732966365	6.790938327966049	2.7219457138059404	4.043240829332799	2.8235070541400487	2.398066334849696	1.573670868546603	5.100504721778539	6.239818842460337	1.9404758418439485	1.2595405889009985	4.429485677850638	6.1342195994852045	14.176622679755045	9.326821252906987	8.14010371214328	7.991414220949985	13.894922772568728
AT1G54990	1294.8624801546757	1409.9163726658655	1291.488934304106	1264.7286788839554	1694.288805888143	1364.5393963880344	1490.1092344336023	1630.1728306894254	1416.4009306194878	1402.0740907024967	1430.6733239292057	1385.2075626239903	1403.949062594261	1395.4960053295079	1378.767820946155	1376.7697424153703	1520.4851790093137	1472.796727226077	1382.686078613896	1189.2813969880385	1398.9952893988648	1386.0048395774827	1272.7425860824642	1173.7821631597733	1292.3740651551316	1274.5742374301278	1159.5488740813307	1059.3290972851933	1080.462032717592	1129.4892437142069	1391.125047795197	1237.8924959756514	1197.005247945308	1235.1128733336732	1238.1283988896816	1162.2970418680075	1153.2332847032183	1261.719418498199	1273.577442084449	1282.8803450337807	1237.8700628251527	1254.2483622705372
AT1G59750	1183.313334724397	1240.9677631024808	1261.3080828695406	1073.563483176771	844.3759571828165	991.4062069146768	952.6114528676525	948.2470531629332	851.2246635156205	990.0359905776813	1116.411343794271	1266.3965416276508	1215.6990118582628	1179.3627833760568	1241.5919375259493	1215.7609560124524	1043.0097817399796	1160.763522305298	1267.735929560484	1202.634107283563	853.5232817926163	1232.7446890472802	1410.6152169992824	1127.472092989585	1287.1628794085384	1290.2782823135492	1326.948535480396	1382.7883636318172	1431.5180764490046	1321.3345505021825	1339.1939091331592	1425.5910697371016	1349.8808095855861	1318.553334532963	1326.2962401127515	1386.4290171672496	1449.4284596497896	1260.8333795807143	1366.3793135508736	1221.0155568214918	1320.9807707230325	1389.492277256873
AT1G63650	40.157692354900355	35.19762699237182	16.34796119372286	18.989920103362696	153.1873321227842	68.33543876983002	85.99964505055196	65.68461955158857	57.67104766365993	41.013051632794124	46.878858915156016	34.99859533225508	26.751322999326074	31.233124559747267	6.0077029235126584	1.9282489389571014	30.33142892489622	15.254956685015864	9.852869918863867	24.925059218312185	10.211644448166895	13.32696961132195	20.63399918482993	8.905782725036216	16.502088197545365	17.826213110910878	9.526809998320791	25.068093141863354	18.823380360933655	23.98066334849696	29.899746502385455	26.522624553248402	56.158369582143024	39.779754757800944	52.90070473384194	57.58331381205829	58.71324473792981	78.85746365613744	70.41750045944775	76.51697489414681	74.32015225483487	88.92750574443986
AT1G64000	78.53059838291625	195.09541818628952	171.0248247958699	148.12137680622902	47.98639319508902	48.81102769273573	82.69196639476151	111.06672033268613	146.48446106569622	165.00599842961356	282.14128050788344	417.22009698714606	322.9974554733445	404.7812942943246	574.7369130160442	568.8334369923449	607.6070116890501	631.0004810620198	780.5662502388818	507.40299122992667	450.163326090024	478.10503480617496	620.8957936526097	366.0276699989885	470.74377910892565	396.4210248950181	386.5162913604436	504.5964555007333	530.8193261783291	326.13702153955865	310.0131611036808	444.2539612669108	300.55127424517286	266.8154282535429	284.6561730916257	279.9434948401603	351.4031513419381	217.96557370123384	240.63198832500026	234.43498690972643	230.95187098545458	202.86587247950342
AT1G65380	206.14282075515516	241.35515651912107	210.00842456551672	227.87904124035234	155.95577788403932	157.27997812103735	127.34562824793271	156.44882111378368	141.87077725260343	222.23351233583793	204.0098489826234	228.41188532629627	226.89085062391374	224.87849683018032	243.31196840226266	252.60061100338027	232.86709948791292	212.18257934612976	241.94269467432383	286.63818101059013	242.52655564396377	278.2004906363457	286.0622614260513	268.9546382960937	243.18866817435273	314.9297649594255	295.3311099479445	294.3479323754278	277.6448603237714	321.34088886985927	243.91898462472346	293.279021502266	258.95248196210395	253.23209736063527	279.6180107360217	252.48068363748638	301.4530774604157	265.8116752454071	319.90996897470967	250.71519433401298	240.54156805059455	258.44556356977836
AT1G67105	22.309829086055753	25.141162137408443	18.8630321466033	26.585888144707774	13.84222880627568	13.016274051396195	11.57687529526661	14.331189720346597	18.454735252371176	22.89100556248974	16.49441332199934	18.42031333276583	17.83421533288405	27.485149612577594	35.044933720490505	42.42147665705623	45.986359982907175	56.8593840077864	39.41147967545547	63.20282873214876	96.15965188690494	49.97613604245731	50.64708890821892	68.57452698277886	63.40275991688482	57.298542142213535	48.99502284850693	60.648612439991986	59.293648136941016	77.93715588261512	66.09417647895732	60.69600618916461	48.87858093260597	83.44046119928979	76.83197592296092	64.67049089661931	86.7553914784336	78.85746365613744	63.42238451976751	74.88895415171817	67.12787945597988	74.10625478703322
AT1G68880	1367.1463263934966	2300.919158815621	2186.8541935295425	1740.7426761415802	322.0625235593475	278.76520260073517	388.6522420553791	612.658360544817	663.2170481320892	1139.7813186323017	1176.312107963637	989.170825969525	1084.9147660837798	1159.3735836578185	2409.0888723285757	2885.6245371493023	3641.728337369798	3044.057265782711	2663.5591680661983	2302.8974356347726	4279.52999415261	2875.2936936427104	2734.9428010438214	2064.360435663395	2221.7021899642655	2300.854792243997	2260.5759153158338	1818.649725033893	1875.7498529670388	2529.9599832664294	3926.3088170237743	2458.4432758972557	2666.482585344717	3494.796991160951	4169.079349262305	3446.1398573677966	3018.0360429467205	2539.3875375111224	2704.7781633430263	3824.2207239649124	3046.327101026134	2523.3179754984812
AT1G70210	935.2280352874571	950.3359287940392	1172.0230640422849	940.6340424532322	430.0319082482978	482.6868294059422	515.9978703033117	665.2060561860878	547.8749528047694	920.4091819917751	969.6978779301716	1143.901457964758	1096.8042429723691	1030.6931104716598	1025.3146322794937	985.3352078070787	915.8134668936407	963.8358996441841	1108.9952475343441	765.5553902767315	696.09376321671	759.6372678453511	734.3827891691743	469.3347496094086	546.3059724345281	519.9312157349005	522.6135770507406	414.8365090895452	479.99619920380826	393.2828789153501	495.7063235921799	432.5228004068201	332.7903382645513	402.6487371826193	351.41182430337864	364.10372271932243	400.47690813781975	305.68342653221816	312.9148530350294	367.9326877888762	288.4900533762945	270.48782997267125
AT1G70940	1374.2854717010343	1319.4081889711952	1325.4423921679918	1459.6918586118124	1275.330680684866	1277.764236045393	1318.1099443324983	1274.2816193008182	1148.8072694601058	1037.7255854995349	1089.4994062689036	1242.4501342950552	1190.9292683403683	1270.563507090519	1253.6073433729746	1239.864067749416	879.6114388219904	1026.24254062834	1394.728475181396	1575.6198148718775	932.6635262659098	1391.0024531817285	1709.8082051793165	1339.429721845447	1517.323583216408	1632.3718005848389	1480.7384683104317	1463.6531802184732	1487.047048513759	1429.2475355704187	1342.3412508702522	1528.1112146448504	1497.5565221904808	1523.2735358474995	1398.0900536801084	1609.675095330922	1657.1156089466458	1655.1206978614016	1718.4668158481124	1509.175228231364	1531.9541061561122	1758.1708948223632
