gene_id	Col_T06_A	Col_T06_B	Col_T09_A	Col_T09_B	Col_T12_A	Col_T12_B	Col_T15_A	Col_T15_B	Col_T18_A	Col_T18_B	Col_T21_A	Col_T21_B	Col_T24_A	Col_T24_B	Col_T27_A	Col_T27_B	Col_T30_A	Col_T30_B	Col_T33_A	Col_T33_B	Col_T36_A	Col_T36_B	Col_T39_A	Col_T39_B	Col_T42_A	Col_T42_B	Col_T45_A	Col_T45_B	Col_T48_A	Col_T48_B
AT1G19220	373.65614512887595	369.33935636984376	317.63551854232014	376.43426655417676	208.37436975442486	302.0741169508153	288.9959634548549	311.3136520625992	206.93087833467754	261.46234885727085	199.97852053438083	265.17143504899894	201.2477462972011	260.863133518642	267.5438536712923	301.34837139193405	256.0389842218641	260.2395923908151	268.71865058583245	299.49683961413473	211.16884499582366	295.73345261779474	209.92783657642644	308.30402922677825	196.8294693619682	255.02405046053926	224.85871258848937	286.8253339699081	197.2171277184776	225.38781866055876
AT1G19850	188.94630467968102	285.212058530046	338.26120156454874	367.81363449568414	381.3644125694191	508.75640749611	492.36349329345654	627.6163049595349	493.6092047983338	724.5342197249673	656.2258118276349	627.671711426844	902.7398905331592	1092.8050187943109	750.1001194254496	1256.4483749357912	943.301520817394	1193.4643672546522	547.2599150311993	1210.7863686964592	432.12157470187856	700.7017841304506	532.2208933716453	1015.2011248110341	537.2715515547058	679.5551045205987	655.2174406552008	982.6423478598705	567.5023471082723	672.6959510792062
AT1G23080	1652.2210498895874	1541.9918128440977	1554.5871946468285	1800.275328215204	1420.6152000867708	1364.103117598945	1497.90294638432	1359.0038272732695	1435.454066321617	1664.3286061798165	1462.8058446496375	1348.6996584140097	1578.3573245309058	1332.517087433063	1090.9436590340822	1498.025168530978	1153.859895999848	1387.944492751014	1369.5530181293602	1116.073692921049	1503.4569504721962	1288.1722913576916	1729.2132692353075	1178.1618259737597	1657.0125328139027	1621.7697101143276	1770.5762203159857	1356.2234927219113	1814.1963330429344	1891.5239242974585
AT1G26870	18.640442614138937	24.622623757989583	2.9465261460326544	1.4367720097487662	5.242122509545279	12.718910187402749	3.5678514006772213	6.984601168071136	0	0	0.7406611871643735	7.9452115370486585	0	4.700236639975531	0	0	0	2.798275186998012	7.016152756810246	0	11.414532161936414	6.660663347247629	12.11122134094768	15.415201461338912	24.78593317891451	9.162540735109195	37.22826367359095	23.016847787708677	39.24218357663585	31.207544122231216
AT1G28130	396.533051973501	463.72608077547045	498.5522239087252	456.89349910010765	652.6442524383873	671.9824215677786	796.820146151246	692.4733158059098	744.538675204172	770.7364018523566	845.8350757417145	778.6307306307685	842.3655666439989	863.6684825955037	911.3594284875984	904.0451141758022	894.4519777750647	989.1902786037972	1105.745674473295	977.84438232991	931.0996949236704	1260.1975052992516	1013.3055188592891	1125.3097066777407	1026.4292328209303	1276.6473424252144	1042.3913828605466	1246.4508340420698	1105.8246089928923	1043.7189756435107
AT1G30330	560.0605712702653	698.6669491329544	617.5918802084444	512.9276074803095	487.51739338771097	621.1067808181676	681.4596175293492	769.3039286546923	499.10902880722887	743.4351124134448	669.5577131965936	761.7471561145401	852.4279539588589	948.2727421150634	825.843128227368	1110.7551540562197	977.8330943473164	1068.9411214332406	1066.4552190351576	1267.1020137521084	937.6222847304912	1412.0606296164974	1375.9693134576669	1477.6571686512013	1191.1827886572446	1638.5677014620278	1292.565314747078	1643.0488266918194	1201.414543346236	1241.3667550843084
AT1G30490	312.65106020987577	273.9266893076341	282.2772047899283	297.4118060179946	299.4562483577741	344.4704842421578	359.75834956828646	363.19926073969907	332.7393525381526	436.820631022589	411.06695887622726	391.30166819964643	498.80691403663417	481.7742555974919	493.55121864475836	527.982270537934	451.4371563911814	430.93437879769385	494.6387693551224	558.0368464605245	464.7345237359826	504.87828172137034	498.5786118690128	464.65821547750147	543.8325338667713	522.2648219012241	506.30438596083695	467.41906276577623	453.80063571955816	464.6456569309981
AT1G31320	52.53215645802791	58.478731425225256	88.98508961018617	77.58568852643337	176.92163469715317	102.81119068150555	246.77638854684113	151.66562536383037	379.4878566137608	321.315175704116	328.8535671009818	292.9796754286693	388.12065357317357	351.34268883817094	284.64711372333835	400.96766771984613	328.47106528462825	409.94731489520876	489.7274624253552	327.65466214195936	542.1902776919796	438.27164824889405	643.2404223303323	340.23551796812313	653.1822390678648	513.102281166115	574.8043911202443	550.6338201521075	700.3220453676552	622.4171299933893
AT1G32240	89.81304168630578	112.85369222411892	67.77010135875105	79.02246053618214	41.281714762669075	62.53464175473018	55.30169671049693	60.86581017890561	46.06102607449633	70.35332278488814	63.696862096136115	67.5342980649136	61.09306584022176	66.97837211965131	68.41304020818433	82.18591947052747	55.587411048167866	85.34739320343937	84.89544835740398	58.87544710363332	80.7170488594075	75.93156215862298	105.63676391826587	84.78360803736402	112.99469537446322	88.57122710605556	127.32066176368106	86.7558108921327	104.64582287102894	128.297681391395
AT1G47870	207.58674729381997	216.47390053899176	235.72209168261236	209.76871342331987	311.25102400425095	287.23538839884543	332.9994640632073	301.33565039392613	326.5520505281456	348.61646514302777	354.7767086517349	300.9248869657179	275.27816725652866	298.4650266384462	254.10557791611322	281.42451212635166	275.41035473864986	366.5740494967396	284.855801926496	291.81743347018255	271.50280070891614	274.41932990660234	259.71841320032246	240.0367084694202	323.6751273952366	273.34913193075766	299.3152399356713	244.3326919002921	301.86295058950657	348.4842426982486
AT1G51190	38.97547092047232	61.55655939497396	16.500546417782864	34.482528233970385	4.58685719585212	29.677457103939748	5.946419001128702	20.953803504213408	9.624692015566398	9.450446344238705	16.294546117616218	39.72605768524329	21.562258531842975	14.100709919926592	34.206520104092164	39.84771853116483	32.00487302773301	40.574990211471174	44.90337764358558	48.63623891169709	88.87028611793352	50.621041439081985	71.99448241563343	82.58143640002989	104.24671895837575	82.46286661598276	141.46740195964563	100.92002491533805	143.8880064476648	142.16770100127553
AT1G51950	380.43448789765375	354.97615917768314	400.72755586044104	495.68634336332434	421.990862018395	422.9037637311414	382.9493836726884	412.091468916197	402.86210865156494	348.61646514302777	364.4053040848718	379.3838508940734	335.652491145689	317.2659731983483	304.19369663996247	342.44133112719777	377.3206083269576	338.59129762675946	319.93656571054726	345.57327647784774	343.25128858394504	402.30406617375684	308.8361441941658	354.54963361079496	303.2631824243658	306.94511462615804	291.12502192748127	318.69481552212017	257.5897178363789	263.53037258773026
AT1G52150	1057.421471929336	1136.7444634938524	1114.37618842955	1234.1871563741902	1119.8484211016103	1143.6420076839638	1211.8801924300294	1151.46139256487	932.9076475088286	1102.5520734945155	897.6813588432207	925.6171440661687	917.8334715054493	1113.9560836742007	1034.747233148788	1078.3788827496483	987.0976628553444	891.2506470588668	1023.6566872186149	1062.317849913384	732.9760295414883	1257.5332399603524	986.3916936571832	1153.9379379630843	952.0714332841869	1218.617917769523	1044.6250786809621	1090.6444797868112	805.9740780739825	752.4485638360193
AT1G53700	77.10364899484742	93.36078174904384	61.28774383747922	64.65474043869447	15.726367528635839	26.497729557089063	5.3517771010158315	17.960403003611493	3.4373900055594278	4.2001983752172025	0.7406611871643735	8.938362979179741	0	1.1750591599938827	0	0	2.526700502189448	8.394825560994036	3.508076378405123	5.119604095968115	3.261294903410404	2.664265338899052	10.765530080842382	5.505429093335326	10.205972485435387	7.635450612590996	14.146740195964561	8.852633764503338	11.068308188281906	13.87001960988054
AT1G54990	787.1350540243214	785.8720749425008	805.5802483253277	739.9375850206146	818.4263768027567	705.8995154008526	798.6040718515846	736.3765231480712	778.2250972586544	743.4351124134448	759.1777168434828	665.4114662278251	662.6800788786408	663.9084253965437	631.598960493416	630.0920492740439	669.5756330802038	631.0110546680517	646.8892841779048	558.0368464605245	671.8267501025432	584.8062418883419	644.5861135904375	595.6874278988822	743.5779953674354	678.0280143980805	668.6196155776935	678.1117463609556	666.1109109675111	717.7735148113179
AT1G59750	825.2632320986966	736.6268274265217	886.904369955829	962.6372465316733	1066.7719306924644	1004.7939048048172	1067.9768526027149	1065.650578214282	1024.3422216567094	1091.0015279626682	1038.4069844044516	1122.261129608123	1017.019860751927	1104.5556103942497	1078.727044711192	1009.8906165242088	1101.6414189545994	1040.9583695632605	1281.149493393551	1197.987358456539	940.8835796339016	1216.2371272074172	1094.046994465607	1185.869426704429	1007.4752839194075	1227.7804585046322	1036.4348606727722	1111.8908008216192	932.7565173215752	851.2724535564181
AT1G63650	68.63072053387518	86.17918315296353	61.28774383747922	35.91930024371916	11.139510332783718	31.797275468506875	11.892838002257404	18.958203170478797	10.999648017790168	6.300297562825803	8.887934245972481	21.84933172688381	10.781129265921487	14.100709919926592	4.886645729156023	6.226206020494505	15.16020301313669	30.781027056978132	18.241997167706643	7.679406143952172	43.212157470187854	37.29971474458672	51.13626788400131	49.54886184001793	43.01088404576342	38.17725306295498	90.0923980900901	49.57474908121869	73.45331797677993	69.3500980494027
