gene_id	arf7_T06_A	arf7_T06_B	arf7_T09_A	arf7_T09_B	arf7_T12_A	arf7_T12_B	arf7_T15_A	arf7_T15_B	arf7_T18_A	arf7_T18_B	arf7_T21_A	arf7_T21_B
AT5G25620	94.21853709777328	135.50867326971473	166.33764847509752	180.1438675275318	349.0049581462317	372.08466761834137	326.0990691615637	493.04355126549746	624.6114325987126	622.6364458682774	625.0890216063682	591.8282581537808
AT5G25890	2511.699229467222	3465.894912475396	2530.7756347086874	3474.4026543294503	2190.0688830435292	2420.7651292074233	1417.8787527144789	2097.9302525507605	1385.1575846886049	1373.259272276145	1228.090091919225	1303.3521190802362
AT5G26930	87.06269883718291	100.32853694007726	65.78325080936061	80.99491718292127	26.363683888744117	33.22184532306619	23.479132979632585	16.967085772294446	6.882770607148347	7.782955573353467	15.461565905457869	4.836185970613122
AT5G37020	308.8936849154845	208.47488195340728	274.41013194761854	212.26254158282816	246.06104962827843	223.69375850864571	327.40346543820993	276.46369170150365	299.4005214109531	277.5920821162737	357.82481095488214	282.9168792808676
AT5G38005	84.67741941698611	57.330592537187	101.49415839158493	89.37370171908555	116.75345722158109	97.45074628099417	71.74179521554402	80.84317338563825	104.9622517590123	63.12841742831146	99.39578082080058	82.8196847467497
AT5G39550	223.02362578840004	162.87100152609943	162.1087252087815	113.11359123821764	148.1387951843717	214.83459975582804	224.35615958315583	181.64762415044643	209.06415719213106	210.1398004805436	251.80264474602816	234.5550195747364
AT5G42630	95.41117680787167	72.96620868369254	39.469950485616366	11.171712714885693	5.64936083330231	37.65142469947502	31.305510639510114	11.976766427501962	24.089697125019217	9.512501256320904	6.6263853880533725	9.067848694899602
AT5G43170	50.09086782413263	62.542464586022184	75.18085806784069	75.40906082547842	79.09105166623235	75.30284939895004	84.78575798200656	103.79864237168367	92.91740319650269	140.0932003203624	79.51662465664047	107.60513784614196
AT5G43890	91.83325767757648	413.04085987018817	55.44588282503251	83.7878453616427	55.865901573767296	210.40502037941923	84.78575798200656	233.54694533628827	31.832814058061107	128.85115338107406	40.862709892995795	84.63325448572962
AT5G53290	168.16219912387382	183.71848972144016	179.49429863696966	182.9367957062532	114.24263018455784	279.063500713756	110.87368351493166	211.58954021920133	101.52086645543812	146.14661021074843	76.20343196261379	158.38509053757974
AT5G54510	465.1294869383744	445.6150601754081	548.8202638952371	650.7522656420916	552.3819481451148	617.9263230090312	425.23318618667906	565.9022136994678	358.7644178976076	367.5284576305804	256.2202350047304	311.3294718582197
AT5G56320	463.936847228276	413.04085987018817	237.28958327662218	178.7474034381711	81.60187870325561	141.7465400450824	100.43851330176162	74.85479017188726	47.31904792414489	39.77955070825105	96.0825881267739	61.6613711253173
AT5G57090	1715.0159031214932	1554.440838565093	996.1463693988892	691.2497242335522	331.4291688870689	668.8664858377327	554.3684175746582	369.28363151464384	334.6747207725884	260.2966252865993	415.2534843180114	234.5550195747364
AT5G57390	15.504316231279146	22.150456207549524	35.71090758222433	41.89392268082135	32.64075148130224	59.799321581519145	33.91430319280263	47.90706571000785	56.78285750897387	70.91137300166493	68.47264900988485	64.07946411062386
AT5G60200	139.53884608151233	125.08492917204437	135.32554452211323	114.51005532757834	145.62796814734847	137.3169606686736	204.790215433462	141.72506939210655	170.3485725269216	148.7409287351996	163.45083957198318	159.59413703023301
AT5G60450	145.5020446320043	135.50867326971473	193.59070952468977	175.95447525944965	208.3986440729297	199.33107193839717	200.87702660352323	217.57792343295233	212.5055424957052	230.02957583466915	262.8466203927838	217.02384543126382
AT5G60690	690.5383921469712	745.297702983431	862.7003463284719	854.6360226887555	1015.6295364759043	881.4862959053563	855.6839574799432	917.2206955728586	961.006846023088	1062.8058221834901	996.1666033373571	946.6834037475186
AT5G62000	1371.5356666131554	1722.5237121400276	1569.4004121661744	1706.4791171987895	1857.3843006379486	1820.5571237040274	1893.983393690362	2220.6921084326555	2252.3866811892967	2178.362787697487	2264.0150075849024	2402.979904148395
AT5G64610	264.7660156418439	328.34793907661646	253.73539597896234	265.3281769785352	263.6368388874412	261.3451832081207	280.4451994789448	253.5082227154582	232.29350799125672	255.97276107918069	262.8466203927838	262.36308890576186
AT5G65230	19.082235361574334	14.33264813429675	39.469950485616366	39.10099450209992	87.87894629581372	137.3169606686736	99.13411702511536	184.64181575732192	185.83480639300538	274.13299075033876	99.39578082080058	234.5550195747364
AT5G65510	90.6406179674781	78.17808073252773	72.36157589029666	61.44441993187131	67.79232999962773	97.45074628099417	82.17696542871406	77.84898177876276	88.61567156703498	87.34205698985558	83.93421491534272	77.37897552980995
AT5G67440	178.89595651475938	136.81164128192353	145.66291250644133	177.35093934881036	165.71458444353445	150.6056987979001	139.57040160114926	174.66117706773696	166.90718722334742	224.84093878576684	178.91240547744107	220.65098490922367
